"project_id","total_fund_rasing","stage","stage_status","biz_type","csrc_code","law_office_id","sponsor_id","sponsor_name","accounting_firm_id","accounting_firm_name","rating_agency_id","rating_agency_name","accept_apply_date","law_office_name","asset_evaluation_institute_id","asset_evaluation_institute_name","company_id","update_date","create_date","company_name","stage_name","stage_status_name","issue_market","csrc_desc","accept_apply_time","update_time","create_time"
"1035",9.8568,5,1,1,"C27","10038","0_1096","中信证券股份有限公司","20007","大华会计师事务所（特殊普通合伙）","","","20210930150743","上海市通力律师事务所","30021","福建联合中和资产评估土地房地产估价有限公司","1ab08f5636ecb764dfc7e6f0c7f3945d","20220907165634","20210928222514","江苏康为世纪生物科技股份有限公司","注册结果","注册生效",1,"医药制造业",1632985663000,1662540994000,1632839114000
"1176",5.4969,7,1,1,"C35","10015","0_1028","国金证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20220608194759","北京金诚同达律师事务所","30023","广东联信资产评估土地房地产估价有限公司","3eb19f3436806b2830a180316a824ef8","20230331135449","20220604153155","博创智能装备股份有限公司","中止","中止，财报更新",1,"专用设备制造业",1654688879000,1680242089000,1654327915000
"1076",15.5048,5,1,1,"C39","10014","0_1096","中信证券股份有限公司","20007","大华会计师事务所（特殊普通合伙）","","","20211222160049","北京市天元律师事务所","30075","汇誉中证资产评估（北京）有限公司","44144392d0d8e8d0d53aa1b20997587b","20220907165624","20211217171841","上海灿瑞科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1640160049000,1662540984000,1639732721000
"1195",10.1724,5,1,1,"I65","10008","0_1096","中信证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20220622185622","北京国枫律师事务所","30038","上海东洲资产评估有限公司","b74c3014fa56c6e9e971df7700e4ee3b","20230421174118","20220617100720","南京莱斯信息技术股份有限公司IPO项目","注册结果","注册生效",1,"软件和信息技术服务业",1655895382000,1682070078000,1655431640000
"1098",15,5,1,1,"M73","10003","0_1058","民生证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20211229141546","北京德恒律师事务所","30063","中水致远资产评估有限公司","01f33fed5699e771fd3b6355528c392c","20220906122335","20211224210639","苏州近岸蛋白质科技股份有限公司","注册结果","注册生效",1,"研究和试验发展",1640758546000,1662438215000,1640351199000
"1200",11.1945,5,1,1,"C40","11420","0_1084","招商证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20220622185601","国浩律师（上海）事务所","30063","中水致远资产评估有限公司","6ea345257152064009c6f56700e685d8","20230426173103","20220617190829","合肥埃科光电科技股份有限公司","注册结果","注册生效",1,"仪器仪表制造业",1655895361000,1682501463000,1655464109000
"1137",40,5,1,1,"C39","11027","0_1095","中信建投证券股份有限公司","20007","大华会计师事务所（特殊普通合伙）","","","20220412150918","北京市大嘉律师事务所","30060","中联资产评估集团有限公司","15c56db30d2c3babc7739bcd4c122a27","20221103144213","20220405193306","北京燕东微电子股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1649747358000,1667457733000,1649158386000
"1144",4.0527,5,1,1,"C39","10011","0_1033","国信证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20220520172742","北京市康达律师事务所","30032","坤元资产评估有限公司","d3f37cad5122a19f6bbd90f5960501a6","20221208164142","20220510210906","嘉兴中润光学科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1653038862000,1670488902000,1652188146000
"1143",15.5,7,1,1,"M73","10011","0_1047","华泰联合证券有限责任公司","20029","致同会计师事务所（特殊普通合伙）","","","20220516100155","北京市康达律师事务所","30078","厦门嘉学资产评估房地产估价有限公司","587a79f3615df23a0a6a22e5e32a6322","20230331155154","20220508184744","南京世和基因生物技术股份有限公司","中止","中止，财报更新",1,"研究和试验发展",1652666515000,1680249114000,1652006864000
"1184",6,5,1,1,"C35","11428","0_1035","海通证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20220621165003","国浩律师（南京）事务所","30054","银信资产评估有限公司","e13f2b95a38558c99870179abde36aee","20230303153957","20220609222212","无锡日联科技股份有限公司科创板IPO项目","注册结果","注册生效",1,"专用设备制造业",1655801403000,1677829197000,1654784532000
"1174",4.1261,4,,1,"C40","10006","0_1049","华英证券有限责任公司","20015","立信会计师事务所（特殊普通合伙）","","","20220609175554","北京市中伦律师事务所","30050","万隆(上海)资产评估有限公司","ee47ee950dd81e44ff17861d43ced458","20230421154231","20220602123728","碧兴物联科技（深圳）股份有限公司","提交注册","",1,"仪器仪表制造业",1654768554000,1682062951000,1654144648000
"1256",12.5,7,1,1,"C27","10020","0_1002","安信证券股份有限公司","20007","大华会计师事务所（特殊普通合伙）","","","20220627173411","北京市君合律师事务所","30038","上海东洲资产评估有限公司","18730df9f8db31f24458280dfeeef9b6","20230331154829","20220621175718","上海荣盛生物药业股份有限公司","中止","中止，财报更新",1,"医药制造业",1656322451000,1680248909000,1655805438000
"1012",8.48,5,1,1,"I65","10676","0_1033","国信证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20210630112556","北京济和律师事务所","","","800c6eca5e6035a404bdd958fca69152","20220824202016","20210627104656","北京永信至诚科技股份有限公司","注册结果","注册生效",1,"软件和信息技术服务业",1625023556000,1661343616000,1624762016000
"1061",16,5,1,1,"C35","10006","0_1096","中信证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20211210114746","北京市中伦律师事务所","30003","北京国融兴华资产评估有限责任公司","2af291566b16f756f89aa460dc74c3f5","20220824201910","20211128222659","沈阳富创精密设备股份有限公司","注册结果","注册生效",1,"专用设备制造业",1639108066000,1661343550000,1638109619000
"1194",16,5,1,1,"C39","10032","0_1095","中信建投证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20220623170040","北京市嘉源律师事务所","30066","中资资产评估有限公司","c33b83cdc9d5617d61bbfc61e8f150ea","20230316174352","20220616144508","中船（邯郸）派瑞特种气体股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1655974840000,1678959832000,1655361908000
"1081",6.9356,5,1,1,"C37","10003","0_1032","国泰君安证券股份有限公司","20029","致同会计师事务所（特殊普通合伙）","","","20211227172955","北京德恒律师事务所","30063","中水致远资产评估有限公司","660414aceb6024c1e63a4d76cded0c64","20220823084923","20211219181932","哈尔滨国铁科技集团股份有限公司","注册结果","注册生效",1,"铁路、船舶、航空航天和其他运输设备制造业",1640597395000,1661215763000,1639909172000
"1309",54.6982,7,1,1,"C39","11419","0_1035","海通证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20220829201435","国浩律师（杭州）事务所","","","74f9d3e14791da348bcd6444e5a6a8f2","20230331135335","20220815143243","杭州中欣晶圆半导体股份有限公司","中止","中止，财报更新",1,"计算机、通信和其他电子设备制造业",1661775275000,1680242015000,1660545163000
"1185",6.5158,5,1,1,"C35","10017","0_1058","民生证券股份有限公司","20030","中汇会计师事务所（特殊普通合伙）","","","20220622185542","浙江天册律师事务所","30063","中水致远资产评估有限公司","4182ed601e33ec976b20cf961bcaa691","20230421174302","20220610144016","浙江双元科技股份有限公司","注册结果","注册生效",1,"专用设备制造业",1655895342000,1682070182000,1654843216000
"1192",10.7325,2,,1,"C27","10020","0_1087","中国国际金融股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20220621165035","北京市君合律师事务所","30032","坤元资产评估有限公司","dffe9726e1f16c3ec5439154b34202df","20230331161220","20220615185950","苏州韬略生物科技股份有限公司","问询回复","",1,"医药制造业",1655801435000,1680250340000,1655290790000
"1026",3.95,7,1,1,"C39","10084","0_1034","国元证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20210927151230","上海天衍禾律师事务所","30063","中水致远资产评估有限公司","ca486371ff3e34036b2621fce1a7ab7e","20230331155526","20210915190433","安徽安芯电子科技股份有限公司","中止","中止，财报更新",1,"计算机、通信和其他电子设备制造业",1632726750000,1680249326000,1631703873000
"1134",3.52,8,,1,"C35","10003","0_1088","方正证券承销保荐有限责任公司","20024","天健会计师事务所（特殊普通合伙）","","","20220330170525","北京德恒律师事务所","30047","天源资产评估有限公司","35569e79d19c05def884ec5d194f7144","20220825150605","20220324205209","宁波恒普真空科技股份有限公司","终止","",1,"专用设备制造业",1648631125000,1661411165000,1648126329000
"1057",4.1242,5,1,1,"C35","10239","0_1034","国元证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20211203182546","北京安新律师事务所","30063","中水致远资产评估有限公司","7bf3737a3c3569456c55e2fd976a6f56","20220929180020","20211123230635","安徽耐科装备科技股份有限公司","注册结果","注册生效",1,"专用设备制造业",1638527146000,1664445620000,1637679995000
"1168",6,7,1,1,"C35","10008","0_1095","中信建投证券股份有限公司","20007","大华会计师事务所（特殊普通合伙）","","","20220607211208","北京国枫律师事务所","30026","国众联资产评估土地房地产估价有限公司","edbc1a9f2f89281ff161208eb75e0651","20230331120046","20220601143626","深圳精智达技术股份有限公司","中止","中止，财报更新",1,"专用设备制造业",1654607528000,1680235246000,1654065386000
"1044",14.2228,5,1,1,"C27","10020","0_1002","安信证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20211117152919","北京市君合律师事务所","30026","国众联资产评估土地房地产估价有限公司","bafb9e88980b9e0f2f4a422633ff3ef1","20221130162303","20211027225005","四川百利天恒药业股份有限公司","注册结果","注册生效",1,"医药制造业",1637134159000,1669796583000,1635346205000
"1273",8.0872,4,,1,"C38","10009","0_1084","招商证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20220630183240","北京市金杜律师事务所","30063","中水致远资产评估有限公司","f97e93994155a230dad88ef9f4b544b4","20230428114144","20220623210023","浙江艾罗网络能源技术股份有限公司首次公开发行股票并在科创板上市","提交注册","",1,"电气机械和器材制造业",1656585160000,1682653304000,1655989223000
"1167",10,5,1,1,"C39","10006","0_1095","中信建投证券股份有限公司","20029","致同会计师事务所（特殊普通合伙）","","","20220602140618","北京市中伦律师事务所","30077","中联资产评估集团（浙江）有限公司","69ea91b25535408957e2bdcae4adbf63","20230406175540","20220530145903","美芯晟科技（北京）股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1654149978000,1680774940000,1653893943000
"1145",20,5,1,1,"C39","10012","0_1095","中信建投证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20220519185649","北京市竞天公诚律师事务所","30001","安徽中联国信资产评估有限责任公司","6f5b5fdaad7e6c58be927f168c94c8a9","20230316174403","20220512183744","合肥颀中科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1652957809000,1678959843000,1652351864000
"1023",40,5,1,1,"C27","10105","0_1087","中国国际金融股份有限公司","20001","安永华明会计师事务所（特殊普通合伙）","","","20210913153956","上海市方达律师事务所","","","bf7fefb56087191a5111197dd14212f8","20220822113437","20210909093051","诺诚健华医药有限公司（InnoCare Pharma Limited）","注册结果","注册生效",1,"医药制造业",1631518796000,1661139277000,1631151051000
"1067",7.5331,8,,1,"C39","10028","0_1066","申万宏源证券承销保荐有限责任公司","20007","大华会计师事务所（特殊普通合伙）","","","20211215140226","北京观韬中茂律师事务所","30074","国专正华（北京）资产评估有限责任公司","746e51adc6b42b82c31e53aab6f3acad","20220821194714","20211208192637","桂林光隆科技集团股份有限公司","终止","",1,"计算机、通信和其他电子设备制造业",1639548146000,1661082434000,1638962797000
"555",8.0241,5,1,1,"C39","10006","0_1033","国信证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20200619141312","北京市中伦律师事务所","30026","国众联资产评估土地房地产估价有限公司","3c3d53bb50d6736051a5315e9eb95df6","20220819171202","20200609192951","邦彦技术股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1592547192000,1660900322000,1591702191000
"1100",4.2475,5,1,1,"C35","313200007205822566","0_1035","海通证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20211230171001","江苏世纪同仁律师事务所","30063","中水致远资产评估有限公司","c06e4dacc7d968f04f55cf73fd20fc14","20220819171147","20211225221153","上海骄成超声波技术股份有限公司","注册结果","注册生效",1,"专用设备制造业",1640855401000,1660900307000,1640441513000
"1082",4.5,5,1,1,"C34","313200007205822566","0_1081","兴业证券股份有限公司","20041","公证天业会计师事务所（特殊普通合伙）","","","20211227135752","江苏世纪同仁律师事务所","30070","北京华亚正信资产评估有限公司","e72ededa3248c95a2f1d5b8240b8821b","20220818101013","20211220105323","南京磁谷科技股份有限公司","注册结果","注册生效",1,"通用设备制造业",1640584672000,1660788613000,1639968803000
"1117",2.5,5,1,1,"N77","10004","0_1066","申万宏源证券承销保荐有限责任公司","20024","天健会计师事务所（特殊普通合伙）","","","20211231134949","上海市锦天城律师事务所","30048","同致信德（北京）资产评估有限公司","9c1699a60883b55861fd6a4013a0b2cc","20220922150342","20211227101248","赛恩斯环保股份有限公司","注册结果","注册生效",1,"生态保护和环境治理业",1640929789000,1663830222000,1640571168000
"1295",6,4,,1,"C39","10014","0_1096","中信证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20220630183341","北京市天元律师事务所","30063","中水致远资产评估有限公司","12d391e739737b67c626b83afad9f305","20230112144415","20220626210324","苏州光格科技股份有限公司","提交注册","",1,"计算机、通信和其他电子设备制造业",1656585221000,1673505855000,1656248604000
"1182",11.0855,7,1,1,"M73","10004","0_1058","民生证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20220623170101","上海市锦天城律师事务所","30063","中水致远资产评估有限公司","7e67cf63eb009247f00d0f6bb4b087c3","20230331155216","20220608181532","翌圣生物科技（上海）股份有限公司","中止","中止，财报更新",1,"研究和试验发展",1655974861000,1680249136000,1654683332000
"792",25.2785,5,1,1,"C35","10032","0_1096","中信证券股份有限公司","20006","毕马威华振会计师事务所（特殊普通合伙）","","","20201207102644","北京市嘉源律师事务所","30015","北京中企华资产评估有限责任公司","ddbf4d63c1a639f2922319c676473b4c","20220728105827","20201202164308","深圳华大智造科技股份有限公司","注册结果","注册生效",1,"专用设备制造业",1607308004000,1658977107000,1606898588000
"1298",13.2364,7,1,1,"I65","10008","0_1002","安信证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20220630201957","北京国枫律师事务所","30051","沃克森（北京）国际资产评估有限公司","9f295625bfd9835dee92c2c2c291ceff","20230331120434","20220627132252","泰凌微电子（上海）股份有限公司","中止","中止，财报更新",1,"软件和信息技术服务业",1656591597000,1680235474000,1656307372000
"967",3.7877,5,1,1,"I65","10003","0_1096","中信证券股份有限公司","20006","毕马威华振会计师事务所（特殊普通合伙）","","","20210629092709","北京德恒律师事务所","","","2f4ba222cc59f978756bd1c55024fc70","20220805210145","20210621234359","深圳天德钰科技股份有限公司","注册结果","注册生效",1,"软件和信息技术服务业",1624930029000,1659704505000,1624290239000
"1304",5.965,8,,1,"C35","11437","0_1047","华泰联合证券有限责任公司","20012","容诚会计师事务所（特殊普通合伙）","","","20220630183559","北京植德律师事务所","30063","中水致远资产评估有限公司","625757be0496e7618a35838d80c41e74","20221229162636","20220628152023","苏州好博医疗器械股份有限公司","终止","",1,"专用设备制造业",1656585359000,1672302396000,1656400823000
"1049",5.1109,5,1,1,"I65","10105","0_1028","国金证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20211213172020","上海市方达律师事务所","30051","沃克森（北京）国际资产评估有限公司","2470f32d7205ca5c6a5e6ceccdf24076","20220805152417","20211102185456","钜泉光电科技（上海）股份有限公司","注册结果","注册生效",1,"软件和信息技术服务业",1639387220000,1659684257000,1635850496000
"1299",9.79,8,,1,"I65","10020","0_1016","东方证券承销保荐有限公司","20027","信永中和会计师事务所（特殊普通合伙）","","","20220630183519","北京市君合律师事务所","30059","中京民信（北京）资产评估有限公司","0cec2916ff12c3432c2381d3d4757533","20221031175137","20220627165512","北京英视睿达科技股份有限公司","终止","",1,"软件和信息技术服务业",1656585319000,1667209897000,1656320112000
"1260",6.34,5,1,1,"C39","10003","0_1096","中信证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20220630183138","北京德恒律师事务所","30051","沃克森（北京）国际资产评估有限公司","78b249d6b5946ac11a0b7416abbc2333","20230307160935","20220622180031","南京高华科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1656585098000,1678176575000,1655892031000
"895",6,5,1,1,"C27","10004","0_1035","海通证券股份有限公司","20021","上会会计师事务所（特殊普通合伙）","","","20210520092605","上海市锦天城律师事务所","30037","上海财瑞资产评估有限公司","6f7112370d128255a605c2df6f2aa126","20220801162942","20210513103334","上海宣泰医药科技股份有限公司","注册结果","注册生效",1,"医药制造业",1621473965000,1659342582000,1620873214000
"1065",11.6689,4,,1,"C39","10009","0_1035","海通证券股份有限公司","20001","安永华明会计师事务所（特殊普通合伙）","","","20220110194143","北京市金杜律师事务所","30011","北京中锋资产评估有限责任公司","84a5c3c3db50d9e4c8d7666d4b48d3a6","20220801155045","20211204213535","北京通美晶体技术股份有限公司","提交注册","",1,"计算机、通信和其他电子设备制造业",1641814903000,1659340245000,1638624935000
"994",10.1183,5,1,1,"C35","11183","0_1047","华泰联合证券有限责任公司","20007","大华会计师事务所（特殊普通合伙）","","","20210630093408","北京世辉律师事务所","","","7755f5df506cd1dc952834894fd30622","20220729113948","20210624210544","上海微创电生理医疗科技股份有限公司","注册结果","注册生效",1,"专用设备制造业",1625016848000,1659065988000,1624539944000
"1302",10.3303,2,,1,"I65","10009","0_1096","中信证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20220715165643","北京市金杜律师事务所","30030","江苏中企华中天资产评估有限公司","c6fa7da79d745dd893eb0574e57b1252","20230428183106","20220628140636","思必驰科技股份有限公司","问询回复","",1,"软件和信息技术服务业",1657875403000,1682677866000,1656396396000
"965",4.4837,5,1,1,"C34","10006","0_1032","国泰君安证券股份有限公司","20018","普华永道中天会计师事务所（特殊普通合伙）","","","20210630095209","北京市中伦律师事务所","30061","中铭国际资产评估（北京）有限责任公司","750ec711aa2eac01ef7b60ca2402821b","20220811094024","20210621162534","科捷智能科技股份有限公司","注册结果","注册生效",1,"通用设备制造业",1625017929000,1660182024000,1624263934000
"1051",5.0267,5,1,1,"M73","10015","0_1035","海通证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20211123165246","北京金诚同达律师事务所","30038","上海东洲资产评估有限公司","af3a7a5fab337e0e0cae00d2cf8cbf05","20220727193840","20211112095124","上海奥浦迈生物科技股份有限公司","注册结果","注册生效",1,"研究和试验发展",1637657566000,1658921920000,1636681884000
"1286",4.2802,4,,1,"C35","10008","0_1081","兴业证券股份有限公司","20007","大华会计师事务所（特殊普通合伙）","","","20220629183538","北京国枫律师事务所","30061","中铭国际资产评估（北京）有限责任公司","72221170e49f0d07286ff095e8b3c0be","20230413171125","20220625014224","深圳市誉辰智能装备股份有限公司","提交注册","",1,"专用设备制造业",1656498938000,1681377085000,1656092544000
"1037",6.4379,5,1,1,"C39","11437","0_1016","东方证券承销保荐有限公司","20004","永拓会计师事务所（特殊普通合伙）","","","20211012162218","北京植德律师事务所","30019","北京中同华资产评估有限公司","15e6d299c76b41d009f56757dfe82ce7","20220728100240","20211008111251","烟台德邦科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1634026938000,1658973760000,1633662771000
"1018",10,8,,1,"I65","10038","0_1087","中国国际金融股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20210824165345","上海市通力律师事务所","30054","银信资产评估有限公司","0fbd9c2ed87c2d8bf28bd19f309b5ff9","20220728100258","20210816194824","上海国微思尔芯技术股份有限公司科创板IPO项目","终止","",1,"软件和信息技术服务业",1629795225000,1658973778000,1629114504000
"1296",12.2063,8,,1,"C38","11438","0_1035","海通证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20220630183700","上海国瓴律师事务所","30054","银信资产评估有限公司","6d473a57fb2d758986a05cf04f991226","20221223181741","20220626235709","上海治臻新能源股份有限公司","终止","",1,"电气机械和器材制造业",1656585420000,1671790661000,1656259029000
"1072",10,5,1,1,"C35","10020","0_1032","国泰君安证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20211222171652","北京市君合律师事务所","30060","中联资产评估集团有限公司","69dad378c9a99659ad344cde666f9f17","20230303153945","20211216032832","深圳中科飞测科技股份有限公司","注册结果","注册生效",1,"专用设备制造业",1640164612000,1677829185000,1639596512000
"1207",5.3611,7,1,1,"C40","10004","0_1034","国元证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20220627173432","上海市锦天城律师事务所","30049","万邦资产评估有限公司","afe66217669f8530ba5ed3bba270ce77","20230331141406","20220619222553","河南嘉晨智能控制股份有限公司","中止","中止，财报更新",1,"仪器仪表制造业",1656322472000,1680243246000,1655648753000
"1291",4.8477,8,,1,"C39","10013","0_1058","民生证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20220629183756","广东华商律师事务所","30026","国众联资产评估土地房地产估价有限公司","44880c5281f03987e0eff899de3a963d","20230131100315","20220625144922","深圳市槟城电子股份有限公司","终止","",1,"计算机、通信和其他电子设备制造业",1656499076000,1675130595000,1656139762000
"1293",6,8,,1,"C39","10001","0_1028","国金证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20220629181733","北京市大成律师事务所","30019","北京中同华资产评估有限公司","5cc51f8f4311063a57c863187d02292c","20230301095005","20220626162903","无锡中感微电子股份有限公司","终止","",1,"计算机、通信和其他电子设备制造业",1656497853000,1677635405000,1656232143000
"1212",10.086,5,1,1,"I65","10006","0_1035","海通证券股份有限公司","20030","中汇会计师事务所（特殊普通合伙）","","","20220629184014","北京市中伦律师事务所","30032","坤元资产评估有限公司","99622e4667f91746ae52802b99bc6d3f","20230321161515","20220620134348","上海索辰信息科技股份有限公司","注册结果","注册生效",1,"软件和信息技术服务业",1656499214000,1679386515000,1655703828000
"1275",4.7578,5,1,1,"C39","10004","0_1066","申万宏源证券承销保荐有限责任公司","20007","大华会计师事务所（特殊普通合伙）","","","20220629183452","上海市锦天城律师事务所","30044","四川天健华衡资产评估有限公司","35d84938cc06f9320863b65696c5f228","20230426173220","20220623211833","四川华丰科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1656498892000,1682501540000,1655990313000
"1301",3.8,8,,1,"C34","11419","0_1081","兴业证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20220630183320","国浩律师（杭州）事务所","30032","坤元资产评估有限公司","76b1cf3c20a82c1749fa8a2ee0eb0841","20221031143537","20220628083605","浙江陀曼智能科技股份有限公司首次公开发行股票并在科创板上市项目","终止","",1,"通用设备制造业",1656585200000,1667198137000,1656376565000
"1305",125,5,1,1,"C39","10004","0_1035","海通证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20220630194726","上海市锦天城律师事务所","30051","沃克森（北京）国际资产评估有限公司","354b014ade23461790e04e44408b6b7a","20230331141715","20220628172943","绍兴中芯集成电路制造股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1656589646000,1680243435000,1656408583000
"1039",7.5388,5,1,1,"C39","10008","0_1034","国元证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20211019161922","北京国枫律师事务所","30063","中水致远资产评估有限公司","7ce6bb380874339a159cf90b3e5f9e22","20220722193440","20211011215035","恒烁半导体（合肥）股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1634631562000,1658489680000,1633960235000
"1116",124.8018,5,1,1,"C35","10038","0_1096","中信证券股份有限公司","20018","普华永道中天会计师事务所（特殊普通合伙）","","","20211231161718","上海市通力律师事务所","30038","上海东洲资产评估有限公司","76c40fb680289bcba7fe2b10ed003fba","20220721152825","20211226184416","上海联影医疗科技股份有限公司","注册结果","注册生效",1,"专用设备制造业",1640938638000,1658388505000,1640515456000
"1055",12.0046,5,1,1,"C39","10028","0_1096","中信证券股份有限公司","20035","中天运会计师事务所（特殊普通合伙）","","","20211129214605","北京观韬中茂律师事务所","30018","北京中天华资产评估有限责任公司","f89e1fd6f394640ef0b09fb4068a5d66","20220721152813","20211119105251","贵州振华风光半导体股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1638193565000,1658388493000,1637290371000
"1093",15.503,8,,1,"C34","11430","0_1087","中国国际金融股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20211229101544","北京金杜（成都）律师事务所","30060","中联资产评估集团有限公司","9a4eb1d190694247e3cc8f934d50a3e1","20220719174820","20211223213639","珠海云洲智能科技股份有限公司","终止","",1,"通用设备制造业",1640744144000,1658224100000,1640266599000
"1270",4.2504,8,,1,"C38","10017","0_1032","国泰君安证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20220629183640","浙江天册律师事务所","30032","坤元资产评估有限公司","7c76909ebfdec4b1d836d811725ebe87","20230213174745","20220623174335","上海昱章电气股份有限公司","终止","",1,"电气机械和器材制造业",1656499000000,1676281665000,1655977415000
"1271",5.0373,8,,1,"I65","10001","0_1096","中信证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20220630183400","北京市大成律师事务所","30032","坤元资产评估有限公司","913a8702e2ffbce152222d33ae0d611a","20230327174136","20220623192334","昆仑太科（北京）技术股份有限公司","终止","",1,"软件和信息技术服务业",1656585240000,1679910096000,1655983414000
"1269",3.2634,7,1,1,"C35","10009","0_1019","东兴证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20220629183737","北京市金杜律师事务所","","","676b952129d04bd60f5130de01a53752","20230331154342","20220623164623","北京朗视仪器股份有限公司首次公开发行股票并在科创板上市","中止","中止，财报更新",1,"专用设备制造业",1656499057000,1680248622000,1655973983000
"1199",9.1,5,1,1,"C39","10011","0_1095","中信建投证券股份有限公司","20029","致同会计师事务所（特殊普通合伙）","","","20220629183431","北京市康达律师事务所","30019","北京中同华资产评估有限公司","f3e0d9ef3c83b0d3b799ded4bf5caeb2","20230411174049","20220617144217","航天南湖电子信息技术股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1656498871000,1681206049000,1655448137000
"1189",20,5,1,1,"C40","10032","0_1095","中信建投证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20220622185523","北京市嘉源律师事务所","30020","北京卓信大华资产评估有限公司","6ad5f9ee63eb8bc23c33f0a5bd7d2945","20230413171052","20220615103034","北京天玛智控科技股份有限公司","注册结果","注册生效",1,"仪器仪表制造业",1655895323000,1681377052000,1655260234000
"1008",65,8,,1,"C36","10004","0_1047","华泰联合证券有限责任公司","20009","德勤华永会计师事务所（特殊普通合伙）","","","20210629185527","上海市锦天城律师事务所","","","9600d8ae222186a12e49e76e5636b731","20220718164117","20210625151702","敏实集团有限公司","终止","",1,"汽车制造业",1624964127000,1658133677000,1624605422000
"1078",10,4,,1,"C39","11430","0_1087","中国国际金融股份有限公司","20027","信永中和会计师事务所（特殊普通合伙）","","","20211228143810","北京金杜（成都）律师事务所","30039","上海立信资产评估有限公司","5225a6d71e5a4cacff54ce8775098e96","20220718164035","20211217215356","苏州盛科通信股份有限公司","提交注册","",1,"计算机、通信和其他电子设备制造业",1640673490000,1658133635000,1639749236000
"1047",15.6387,5,1,1,"C39","10019","0_1035","海通证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20211105104007","安徽天禾律师事务所","30032","坤元资产评估有限公司","1b7b07da6706e245a2076aed61b3c971","20220714105721","20211030213727","合肥新汇成微电子股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1636080007000,1657767441000,1635601047000
