"file_id","file_name","file_url","publish_time","file_type_of_process","file_type_of_audit","file_type_of_process_desc","file_type_of_audit_desc","company_name","stage","stage_name","project_id","company_id","publish_date"
"1643074336387中钛新材料集团股份有限公司首次公开发行股票招股说明书（申报稿2022年1月18日报送）.pdf","1643074336387中钛新材料集团股份有限公司首次公开发行股票招股说明书（申报稿2022年1月18日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/1/25/1643074336387%E4%B8%AD%E9%92%9B%E6%96%B0%E6%9D%90%E6%96%99%E9%9B%86%E5%9B%A2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B41%E6%9C%8818%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1642953600000,2,3,"预披露更新","招股说明书","中钛新材料集团股份有限公司",2,"预披露更新","中钛新材料集团股份有限公司","中钛新材料集团股份有限公司","2022-01-24"
"中钛新材料集团股份有限公司_CN-146976719-GA0101-20210929-11.pdf","中钛新材料集团股份有限公司_CN-146976719-GA0101-20210929-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/30/CN-146976719-GA0101-20210929-11.pdf",1632844800000,1,3,"预披露","招股说明书","中钛新材料集团股份有限公司",1,"预披露","中钛新材料集团股份有限公司","中钛新材料集团股份有限公司","2021-09-29"
"1643271646376上海热像科技股份有限公司首次公开发行股票招股说明书（申报稿2022年1月19日报送）.pdf","1643271646376上海热像科技股份有限公司首次公开发行股票招股说明书（申报稿2022年1月19日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/1/27/1643271646376%E4%B8%8A%E6%B5%B7%E7%83%AD%E5%83%8F%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B41%E6%9C%8819%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1643212800000,2,3,"预披露更新","招股说明书","上海热像科技股份有限公司",2,"预披露更新","上海热像科技股份有限公司","上海热像科技股份有限公司","2022-01-27"
"上海热像科技股份有限公司_CN-568054255-GA0101-20210701-11.pdf","上海热像科技股份有限公司_CN-568054255-GA0101-20210701-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/7/2/CN-568054255-GA0101-20210701-11.pdf",1625068800000,1,3,"预披露","招股说明书","上海热像科技股份有限公司",1,"预披露","上海热像科技股份有限公司","上海热像科技股份有限公司","2021-07-01"
"1644999572264湖北亿钧耀能新材股份公司首次公开发行股票招股说明书（申报稿2021年1月29日报送）.pdf","1644999572264湖北亿钧耀能新材股份公司首次公开发行股票招股说明书（申报稿2021年1月29日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/2/16/1644999572264%E6%B9%96%E5%8C%97%E4%BA%BF%E9%92%A7%E8%80%80%E8%83%BD%E6%96%B0%E6%9D%90%E8%82%A1%E4%BB%BD%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2021%E5%B9%B41%E6%9C%8829%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1644940800000,2,3,"预披露更新","招股说明书","湖北亿钧耀能新材股份公司",2,"预披露更新","湖北亿钧耀能新材股份公司","湖北亿钧耀能新材股份公司","2022-02-16"
"湖北亿钧耀能新材股份公司_CN-757007888-GA0101-20210927-11.pdf","湖北亿钧耀能新材股份公司_CN-757007888-GA0101-20210927-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/27/CN-757007888-GA0101-20210927-11.pdf",1632672000000,1,3,"预披露","招股说明书","湖北亿钧耀能新材股份公司",1,"预披露","湖北亿钧耀能新材股份公司","湖北亿钧耀能新材股份公司","2021-09-27"
"1644999389541江西百通能源股份有限公司首次公开发行股票招股说明书（申报稿2022年1月20日报送）.pdf","1644999389541江西百通能源股份有限公司首次公开发行股票招股说明书（申报稿2022年1月20日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/2/16/1644999389541%E6%B1%9F%E8%A5%BF%E7%99%BE%E9%80%9A%E8%83%BD%E6%BA%90%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B41%E6%9C%8820%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1644940800000,2,3,"预披露更新","招股说明书","江西百通能源股份有限公司",2,"预披露更新","江西百通能源股份有限公司","江西百通能源股份有限公司","2022-02-16"
"江西百通能源股份有限公司_CN-553538361-GA0101-20210913-11.pdf","江西百通能源股份有限公司_CN-553538361-GA0101-20210913-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/13/CN-553538361-GA0101-20210913-11.pdf",1631462400000,1,3,"预披露","招股说明书","江西百通能源股份有限公司",1,"预披露","江西百通能源股份有限公司","江西百通能源股份有限公司","2021-09-13"
"1644999702797浙江炜冈科技股份有限公司首次公开发行股票招股说明书（申报稿2022年1月24日报送）.pdf","1644999702797浙江炜冈科技股份有限公司首次公开发行股票招股说明书（申报稿2022年1月24日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/2/16/1644999702797%E6%B5%99%E6%B1%9F%E7%82%9C%E5%86%88%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B41%E6%9C%8824%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1644940800000,2,3,"预披露更新","招股说明书","浙江炜冈科技股份有限公司",2,"预披露更新","浙江炜冈科技股份有限公司","浙江炜冈科技股份有限公司","2022-02-16"
"浙江炜冈科技股份有限公司_CN-661705454-GA0101-20210927-11.pdf","浙江炜冈科技股份有限公司_CN-661705454-GA0101-20210927-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/27/CN-661705454-GA0101-20210927-11.pdf",1632672000000,1,3,"预披露","招股说明书","浙江炜冈科技股份有限公司",1,"预披露","浙江炜冈科技股份有限公司","浙江炜冈科技股份有限公司","2021-09-27"
"1645432419493广州创显科教股份有限公司首次公开发行股票招股说明书（申报稿2022年2月9日报送）.pdf","1645432419493广州创显科教股份有限公司首次公开发行股票招股说明书（申报稿2022年2月9日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/2/21/1645432419493%E5%B9%BF%E5%B7%9E%E5%88%9B%E6%98%BE%E7%A7%91%E6%95%99%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B42%E6%9C%889%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1645372800000,2,3,"预披露更新","招股说明书","广州创显科教股份有限公司",2,"预披露更新","广州创显科教股份有限公司","广州创显科教股份有限公司","2022-02-21"
"广州创显科教股份有限公司_CN-565980819-GA0101-20210927-11.pdf","广州创显科教股份有限公司_CN-565980819-GA0101-20210927-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/27/CN-565980819-GA0101-20210927-11.pdf",1632672000000,1,3,"预披露","招股说明书","广州创显科教股份有限公司",1,"预披露","广州创显科教股份有限公司","广州创显科教股份有限公司","2021-09-27"
"1645432469002欧克科技股份有限公司首次公开发行股票招股说明书（申报稿2022年2月10日报送）.pdf","1645432469002欧克科技股份有限公司首次公开发行股票招股说明书（申报稿2022年2月10日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/2/21/1645432469002%E6%AC%A7%E5%85%8B%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B42%E6%9C%8810%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1645372800000,2,3,"预披露更新","招股说明书","欧克科技股份有限公司",2,"预披露更新","欧克科技股份有限公司","欧克科技股份有限公司","2022-02-21"
"欧克科技股份有限公司_CN-581605242-GA0101-20210927-11.pdf","欧克科技股份有限公司_CN-581605242-GA0101-20210927-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/27/CN-581605242-GA0101-20210927-11.pdf",1632672000000,1,3,"预披露","招股说明书","欧克科技股份有限公司",1,"预披露","欧克科技股份有限公司","欧克科技股份有限公司","2021-09-27"
"1645432739484四川容大黄金股份有限公司首次公开发行股票招股说明书（申报稿 2022年2月15日报送）.pdf","1645432739484四川容大黄金股份有限公司首次公开发行股票招股说明书（申报稿 2022年2月15日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/2/21/1645432739484%E5%9B%9B%E5%B7%9D%E5%AE%B9%E5%A4%A7%E9%BB%84%E9%87%91%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF%202022%E5%B9%B42%E6%9C%8815%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1645372800000,2,3,"预披露更新","招股说明书","四川容大黄金股份有限公司",2,"预披露更新","四川容大黄金股份有限公司","四川容大黄金股份有限公司","2022-02-21"
"四川容大黄金股份有限公司_CN-791825286-GA0101-20210929-11.pdf","四川容大黄金股份有限公司_CN-791825286-GA0101-20210929-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/30/CN-791825286-GA0101-20210929-11.pdf",1632844800000,1,3,"预披露","招股说明书","四川容大黄金股份有限公司",1,"预披露","四川容大黄金股份有限公司","四川容大黄金股份有限公司","2021-09-29"
"1646122573099滁州多利汽车科技股份有限公司首次公开发行股票招股说明书（申报稿2022年2月21日报送）.pdf","1646122573099滁州多利汽车科技股份有限公司首次公开发行股票招股说明书（申报稿2022年2月21日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/3/1/1646122573099%E6%BB%81%E5%B7%9E%E5%A4%9A%E5%88%A9%E6%B1%BD%E8%BD%A6%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B42%E6%9C%8821%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1646064000000,1,3,"预披露","招股说明书","滁州多利汽车科技股份有限公司",1,"预披露","滁州多利汽车科技股份有限公司","滁州多利汽车科技股份有限公司","2022-03-01"
"1638177990258滁州多利汽车科技股份有限公司首次公开发行股票招股说明书（申报稿2021年11月22日报送）.pdf","1638177990258滁州多利汽车科技股份有限公司首次公开发行股票招股说明书（申报稿2021年11月22日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/11/29/1638177990258%E6%BB%81%E5%B7%9E%E5%A4%9A%E5%88%A9%E6%B1%BD%E8%BD%A6%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2021%E5%B9%B411%E6%9C%8822%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1638115200000,1,3,"预披露","招股说明书","滁州多利汽车科技股份有限公司",1,"预披露","滁州多利汽车科技股份有限公司","滁州多利汽车科技股份有限公司","2021-11-29"
"滁州多利汽车科技股份有限公司_CN-556336108-GA0101-20210621-11.pdf","滁州多利汽车科技股份有限公司_CN-556336108-GA0101-20210621-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/6/21/CN-556336108-GA0101-20210621-11.pdf",1624204800000,1,3,"预披露","招股说明书","滁州多利汽车科技股份有限公司",1,"预披露","滁州多利汽车科技股份有限公司","滁州多利汽车科技股份有限公司","2021-06-21"
"1646122518721同圆设计集团股份有限公司首次公开发行股票并上市招股说明书（申报稿2022年2月21日报送）.pdf","1646122518721同圆设计集团股份有限公司首次公开发行股票并上市招股说明书（申报稿2022年2月21日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/3/1/1646122518721%E5%90%8C%E5%9C%86%E8%AE%BE%E8%AE%A1%E9%9B%86%E5%9B%A2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E5%B9%B6%E4%B8%8A%E5%B8%82%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B42%E6%9C%8821%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1646064000000,1,3,"预披露","招股说明书","同圆设计集团股份有限公司",1,"预披露","同圆设计集团股份有限公司","同圆设计集团股份有限公司","2022-03-01"
"同圆设计集团股份有限公司_CN-16315205X-GA0101-20210929-11.pdf","同圆设计集团股份有限公司_CN-16315205X-GA0101-20210929-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/30/CN-16315205X-GA0101-20210929-11.pdf",1632844800000,1,3,"预披露","招股说明书","同圆设计集团股份有限公司",1,"预披露","同圆设计集团股份有限公司","同圆设计集团股份有限公司","2021-09-29"
"1646122783243铜陵兢强电子科技股份有限公司首次公开发行股票招股说明书（申报稿2022年2月24日报送）.pdf","1646122783243铜陵兢强电子科技股份有限公司首次公开发行股票招股说明书（申报稿2022年2月24日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/3/1/1646122783243%E9%93%9C%E9%99%B5%E5%85%A2%E5%BC%BA%E7%94%B5%E5%AD%90%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B42%E6%9C%8824%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1646064000000,2,3,"预披露更新","招股说明书","铜陵兢强电子科技股份有限公司",2,"预披露更新","铜陵兢强电子科技股份有限公司","铜陵兢强电子科技股份有限公司","2022-03-01"
"16363584276941636101384778铜陵兢强电子科技股份有限公司首次公开发行股票招股说明书（申报稿2021年10月29日报送）.pdf","16363584276941636101384778铜陵兢强电子科技股份有限公司首次公开发行股票招股说明书（申报稿2021年10月29日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/11/8/16363584276941636101384778%E9%93%9C%E9%99%B5%E5%85%A2%E5%BC%BA%E7%94%B5%E5%AD%90%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2021%E5%B9%B410%E6%9C%8829%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1636041600000,1,3,"预披露","招股说明书","铜陵兢强电子科技股份有限公司",1,"预披露","铜陵兢强电子科技股份有限公司","铜陵兢强电子科技股份有限公司","2021-11-05"
"1646122406889雨中情防水技术集团股份有限公司首次公开发行股票招股说明书（申报稿2022年2月22日报送）.pdf","1646122406889雨中情防水技术集团股份有限公司首次公开发行股票招股说明书（申报稿2022年2月22日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/3/1/1646122406889%E9%9B%A8%E4%B8%AD%E6%83%85%E9%98%B2%E6%B0%B4%E6%8A%80%E6%9C%AF%E9%9B%86%E5%9B%A2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B42%E6%9C%8822%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1646064000000,1,3,"预披露","招股说明书","雨中情防水技术集团股份有限公司",1,"预披露","雨中情防水技术集团股份有限公司","雨中情防水技术集团股份有限公司","2022-03-01"
"雨中情防水技术集团股份有限公司_CN-722861398-GA0101-20210929-11.pdf","雨中情防水技术集团股份有限公司_CN-722861398-GA0101-20210929-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/30/CN-722861398-GA0101-20210929-11.pdf",1632844800000,1,3,"预披露","招股说明书","雨中情防水技术集团股份有限公司",1,"预披露","雨中情防水技术集团股份有限公司","雨中情防水技术集团股份有限公司","2021-09-29"
"1646643245144杭州和泰机电股份有限公司首次公开发行股票招股说明书（申报稿2022年2月28日报送）.pdf","1646643245144杭州和泰机电股份有限公司首次公开发行股票招股说明书（申报稿2022年2月28日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/3/7/1646643245144%E6%9D%AD%E5%B7%9E%E5%92%8C%E6%B3%B0%E6%9C%BA%E7%94%B5%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B42%E6%9C%8828%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1646582400000,2,3,"预披露更新","招股说明书","杭州和泰机电股份有限公司",2,"预披露更新","杭州和泰机电股份有限公司","杭州和泰机电股份有限公司","2022-03-07"
"1634719293087杭州和泰机电股份有限公司首次公开发行股票招股说明书（申报稿2021年10月11日报送）.pdf","1634719293087杭州和泰机电股份有限公司首次公开发行股票招股说明书（申报稿2021年10月11日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/10/20/1634719293087%E6%9D%AD%E5%B7%9E%E5%92%8C%E6%B3%B0%E6%9C%BA%E7%94%B5%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2021%E5%B9%B410%E6%9C%8811%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1634659200000,1,3,"预披露","招股说明书","杭州和泰机电股份有限公司",1,"预披露","杭州和泰机电股份有限公司","杭州和泰机电股份有限公司","2021-10-20"
"1646643116164河南江河纸业股份有限公司首次公开发行股票招股说明书（申报稿2022年3月2日报送）.pdf","1646643116164河南江河纸业股份有限公司首次公开发行股票招股说明书（申报稿2022年3月2日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/3/7/1646643116164%E6%B2%B3%E5%8D%97%E6%B1%9F%E6%B2%B3%E7%BA%B8%E4%B8%9A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B43%E6%9C%882%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1646582400000,2,3,"预披露更新","招股说明书","河南江河纸业股份有限公司",2,"预披露更新","河南江河纸业股份有限公司","河南江河纸业股份有限公司","2022-03-07"
"河南江河纸业股份有限公司_CN-740722586-GA0101-20210929-11.pdf","河南江河纸业股份有限公司_CN-740722586-GA0101-20210929-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/30/CN-740722586-GA0101-20210929-11.pdf",1632844800000,1,3,"预披露","招股说明书","河南江河纸业股份有限公司",1,"预披露","河南江河纸业股份有限公司","河南江河纸业股份有限公司","2021-09-29"
"上海益中亘泰（集团）股份有限公司_1646643415691杭州和泰机电股份有限公司杭州和泰机电股份有限公司杭州和泰机电股份有限公司杭州和泰机电股份有限公司首次公开发行股票招股说明书（申报稿2022年2月28日报送）.pdf","上海益中亘泰（集团）股份有限公司_1646643415691杭州和泰机电股份有限公司杭州和泰机电股份有限公司杭州和泰机电股份有限公司杭州和泰机电股份有限公司首次公开发行股票招股说明书（申报稿2022年2月28日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/3/7/1646643415691%E6%9D%AD%E5%B7%9E%E5%92%8C%E6%B3%B0%E6%9C%BA%E7%94%B5%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E6%9D%AD%E5%B7%9E%E5%92%8C%E6%B3%B0%E6%9C%BA%E7%94%B5%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E6%9D%AD%E5%B7%9E%E5%92%8C%E6%B3%B0%E6%9C%BA%E7%94%B5%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E6%9D%AD%E5%B7%9E%E5%92%8C%E6%B3%B0%E6%9C%BA%E7%94%B5%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B42%E6%9C%8828%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1646582400000,2,3,"预披露更新","招股说明书","上海益中亘泰（集团）股份有限公司",2,"预披露更新","上海益中亘泰（集团）股份有限公司","上海益中亘泰（集团）股份有限公司","2022-03-07"
"上海益中亘泰（集团）股份有限公司_CN-745629866-GA0101-20210930-11.pdf","上海益中亘泰（集团）股份有限公司_CN-745629866-GA0101-20210930-11.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2021/9/30/CN-745629866-GA0101-20210930-11.pdf",1632931200000,1,3,"预披露","招股说明书","上海益中亘泰（集团）股份有限公司",1,"预披露","上海益中亘泰（集团）股份有限公司","上海益中亘泰（集团）股份有限公司","2021-09-30"
"1646643193318浙江朝晖过滤技术股份有限公司首次公开发行股票招股说明书（申报稿2022年3月3日报送）.pdf","1646643193318浙江朝晖过滤技术股份有限公司首次公开发行股票招股说明书（申报稿2022年3月3日报送）.pdf","http://eid.csrc.gov.cn/mnt/storage/stock/pre_ipo/pre_ipo2022/3/7/1646643193318%E6%B5%99%E6%B1%9F%E6%9C%9D%E6%99%96%E8%BF%87%E6%BB%A4%E6%8A%80%E6%9C%AF%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A6%96%E6%AC%A1%E5%85%AC%E5%BC%80%E5%8F%91%E8%A1%8C%E8%82%A1%E7%A5%A8%E6%8B%9B%E8%82%A1%E8%AF%B4%E6%98%8E%E4%B9%A6%EF%BC%88%E7%94%B3%E6%8A%A5%E7%A8%BF2022%E5%B9%B43%E6%9C%883%E6%97%A5%E6%8A%A5%E9%80%81%EF%BC%89.pdf",1646582400000,2,3,"预披露更新","招股说明书","浙江朝晖过滤技术股份有限公司",2,"预披露更新","浙江朝晖过滤技术股份有限公司","浙江朝晖过滤技术股份有限公司","2022-03-07"
